sample,pi_estimate
5384,3.16552
5385,3.16493
5386,3.16509
5387,3.16524
5388,3.1654
5389,3.16555
5390,3.16571
5391,3.16512
5392,3.16528
5393,3.16543
5394,3.16559
5395,3.16574
5396,3.16589
5397,3.16605
5398,3.16546
5399,3.16488
5400,3.16503
5401,3.16519
5402,3.16534
5403,3.16475
5404,3.16491
5405,3.16432
5406,3.16448
5407,3.16389
5408,3.16405
5409,3.1642
5410,3.16436
5411,3.16451
5412,3.16466
5413,3.16408
5414,3.16423
5415,3.16439
5416,3.16454
5417,3.16396
5418,3.16411
5419,3.16427
5420,3.16442
5421,3.16458
5422,3.16473
5423,3.16415
5424,3.1643
5425,3.16445
5426,3.16387
5427,3.16403
5428,3.16418
5429,3.16433
5430,3.16449
5431,3.16464
5432,3.16479
5433,3.16495
5434,3.1651
5435,3.16452
5436,3.16467
5437,3.16483
5438,3.16498
5439,3.16513
5440,3.16455
5441,3.16471
5442,3.16412
5443,3.16428
5444,3.16443
5445,3.16385
5446,3.164
5447,3.16416
5448,3.16431
5449,3.16446
5450,3.16388
5451,3.16404
5452,3.16346
5453,3.16361
5454,3.16376
5455,3.16392
5456,3.16407
5457,3.16422
5458,3.16364
5459,3.1638
5460,3.16395
5461,3.1641
5462,3.16426
5463,3.16441
5464,3.16456
5465,3.16471
5466,3.16487
5467,3.16429
5468,3.16444
5469,3.16459
5470,3.16475
5471,3.1649
5472,3.16505
5473,3.1652
5474,3.16536
5475,3.16551
5476,3.16566
5477,3.16581
5478,3.16597
5479,3.16612
5480,3.16627
5481,3.16642
5482,3.16658
5483,3.16673
5484,3.16688
5485,3.16703
5486,3.16718
5487,3.16734
5488,3.16676
5489,3.16618
5490,3.16633
5491,3.16648
5492,3.16664
5493,3.16606
5494,3.16621
5495,3.16636
5496,3.16579
5497,3.16594
5498,3.16609
5499,3.16624
5500,3.16639
5501,3.16655
5502,3.1667
5503,3.16685
5504,3.167
5505,3.16715
5506,3.1673
5507,3.16673
5508,3.16688
5509,3.16703
5510,3.16718
5511,3.16733
5512,3.16676
5513,3.16691
5514,3.16706
5515,3.16721
5516,3.16736
5517,3.16751
5518,3.16766
5519,3.16781
5520,3.16724
5521,3.16739
5522,3.16682
5523,3.16697
5524,3.1664
5525,3.16655
5526,3.1667
5527,3.16685
5528,3.167
5529,3.16715
5530,3.1673
5531,3.16745
5532,3.1676
5533,3.16703
5534,3.16718
5535,3.16661
5536,3.16676
5537,3.16691
5538,3.16706
5539,3.16721
5540,3.16736
5541,3.16751
5542,3.16766
5543,3.16709
5544,3.16724
5545,3.16739
5546,3.16754
5547,3.16769
5548,3.16712
5549,3.16727
5550,3.16742
5551,3.16757
5552,3.16772
5553,3.16787
5554,3.16802
5555,3.16745
5556,3.1676
5557,3.16775
5558,3.1679
5559,3.16805
5560,3.1682
5561,3.16835
5562,3.16849
5563,3.16864
5564,3.16879
5565,3.16822
5566,3.16837
5567,3.16852
5568,3.16867
5569,3.16882
5570,3.16897
5571,3.16912
5572,3.16927
5573,3.16942
5574,3.16957
5575,3.16972
5576,3.16915
5577,3.1693
5578,3.16945
5579,3.16959
5580,3.16974
5581,3.16989
5582,3.17004
5583,3.16947
5584,3.16962
5585,3.16977
5586,3.16992
5587,3.17007
5588,3.1695
5589,3.16965
5590,3.1698
5591,3.16995
5592,3.17009
5593,3.17024
5594,3.17039
5595,3.17054
5596,3.17069
5597,3.17084
5598,3.17098
5599,3.17113
5600,3.17128
5601,3.17071
5602,3.17086
5603,3.17101
5604,3.17116
5605,3.17131
5606,3.17145
5607,3.1716
5608,3.17175
5609,3.1719
5610,3.17204
5611,3.17219
5612,3.17234
5613,3.17249
5614,3.17263
5615,3.17207
5616,3.1715
5617,3.17165
5618,3.17109
5619,3.17124
5620,3.17138
5621,3.17153
5622,3.17168
5623,3.17182
5624,3.17197
5625,3.17212
5626,3.17156
5627,3.17099
5628,3.17114
5629,3.17129
5630,3.17072
5631,3.17087
5632,3.17031
5633,3.17045
5634,3.1706
5635,3.17075
5636,3.1709
5637,3.17104
5638,3.17119
5639,3.17134
5640,3.17148
5641,3.17163
5642,3.17178
5643,3.17192
5644,3.17136
5645,3.17151
5646,3.17095
5647,3.17109
5648,3.17124
5649,3.17139
5650,3.17153
5651,3.17168
5652,3.17183
5653,3.17197
5654,3.17141
5655,3.17156
5656,3.17171
5657,3.17185
5658,3.172
5659,3.17215
5660,3.17229
5661,3.17244
5662,3.17258
5663,3.17273
5664,3.17288
5665,3.17302
5666,3.17246
5667,3.17261
5668,3.17275
5669,3.17219
5670,3.17234
5671,3.17178
5672,3.17193
5673,3.17207
5674,3.17222
5675,3.17237
5676,3.17251
5677,3.17195
5678,3.17139
5679,3.17083
5680,3.17028
5681,3.17042
5682,3.17057
5683,3.17071
5684,3.17016
5685,3.1703
5686,3.17045
5687,3.16989
5688,3.17004
5689,3.17018
5690,3.17033
5691,3.16977
5692,3.16992
5693,3.17006
5694,3.17021
5695,3.17035
5696,3.1705
5697,3.17065
5698,3.17009
5699,3.16953
5700,3.16968
5701,3.16982
5702,3.16997
5703,3.16941
5704,3.16886
5705,3.169
5706,3.16915
5707,3.1693
5708,3.16944
5709,3.16959
5710,3.16973
5711,3.16988
5712,3.17002
5713,3.16947
5714,3.16961
5715,3.16906
5716,3.1692
5717,3.16865
5718,3.16879
5719,3.16894
5720,3.16909
5721,3.16923
5722,3.16868
5723,3.16882
5724,3.16897
5725,3.16911
5726,3.16926
5727,3.1694
5728,3.16955
5729,3.16969
5730,3.16984
5731,3.16998
5732,3.16943
5733,3.16957
5734,3.16972
5735,3.16986
5736,3.17001
5737,3.17015
5738,3.1703
5739,3.17044
5740,3.17059
5741,3.17073
5742,3.17088
5743,3.17102
5744,3.17116
5745,3.17131
5746,3.17145
5747,3.1716
5748,3.17174
5749,3.17119
5750,3.17133
5751,3.17148
5752,3.17093
5753,3.17107
5754,3.17122
5755,3.17136
5756,3.17081
5757,3.17026
5758,3.1704
5759,3.17055
5760,3.17069
5761,3.17083
5762,3.17098
5763,3.17112
5764,3.17057
5765,3.17071
5766,3.17086
5767,3.171
5768,3.17115
5769,3.17129
5770,3.17143
5771,3.17088
5772,3.17103
5773,3.17117
5774,3.17131
5775,3.17077
5776,3.17091
5777,3.17105
5778,3.1712
5779,3.17134
5780,3.17148
5781,3.17163
5782,3.17177
5783,3.17191
5784,3.17206
5785,3.17151
5786,3.17165
5787,3.17179
5788,3.17125
5789,3.17139
5790,3.17153
5791,3.17098
5792,3.17113
5793,3.17127
5794,3.17141
5795,3.17087
5796,3.17032
5797,3.17046
5798,3.16992
5799,3.16937
5800,3.16882
5801,3.16897
5802,3.16911
5803,3.16925
5804,3.1694
5805,3.16885
5806,3.16899
5807,3.16914
5808,3.16928
5809,3.16942
5810,3.16956
5811,3.16971
5812,3.16916
5813,3.1693
5814,3.16945
5815,3.16959
5816,3.16973
5817,3.16988
5818,3.17002
5819,3.16947
5820,3.16893
5821,3.16907
5822,3.16921
5823,3.16867
5824,3.16813
5825,3.16827
5826,3.16841
5827,3.16855
5828,3.1687
5829,3.16884
5830,3.16898
5831,3.16913
5832,3.16927
5833,3.16872
5834,3.16887
5835,3.16832
5836,3.16778
5837,3.16792
5838,3.16807
5839,3.16821
5840,3.16835
5841,3.16781
5842,3.16795
5843,3.16809
5844,3.16824
5845,3.16769
5846,3.16715
5847,3.16729
5848,3.16744
5849,3.16758
5850,3.16772
5851,3.16786
5852,3.16801
5853,3.16815
5854,3.16829
5855,3.16843
5856,3.16857
5857,3.16803
5858,3.16817
5859,3.16832
5860,3.16846
5861,3.1686
5862,3.16806
5863,3.1682
5864,3.16834
5865,3.16849
5866,3.16863
5867,3.16877
5868,3.16823
5869,3.16837
5870,3.16851
5871,3.16865
5872,3.1688
5873,3.16894
5874,3.16908
5875,3.16854
5876,3.16868
5877,3.16882
5878,3.16896
5879,3.16911
5880,3.16925
5881,3.16939
5882,3.16953
5883,3.16967
5884,3.16981
5885,3.16927
5886,3.16941
5887,3.16955
5888,3.1697
5889,3.16916
5890,3.1693
5891,3.16944
5892,3.16958
5893,3.16904
5894,3.16918
5895,3.16932
5896,3.16947
5897,3.16961
5898,3.16975
5899,3.16989
5900,3.17003
5901,3.16949
5902,3.16895
5903,3.1691
5904,3.16924
5905,3.16938
5906,3.16952
5907,3.16966
5908,3.1698
5909,3.16994
5910,3.17008
5911,3.17022
5912,3.16968
5913,3.16982
5914,3.16996
5915,3.1701
5916,3.17025
5917,3.16971
5918,3.16985
5919,3.16999
5920,3.17013
5921,3.17027
5922,3.17041
5923,3.17055
5924,3.17069
5925,3.17083
5926,3.17097
5927,3.17044
5928,3.1699
5929,3.17004
5930,3.17018
5931,3.17032
5932,3.17046
5933,3.16993
5934,3.17007
5935,3.17021
5936,3.17035
5937,3.17049
5938,3.17062
5939,3.17076
5940,3.17023
5941,3.17037
5942,3.17051
5943,3.16998
5944,3.16944
5945,3.16958
5946,3.16972
5947,3.16986
5948,3.17
5949,3.17014
5950,3.17028
5951,3.17042
5952,3.17056
5953,3.1707
5954,3.17084
5955,3.17098
5956,3.17045
5957,3.16991
5958,3.17005
5959,3.17019
5960,3.17033
5961,3.17047
5962,3.17061
5963,3.17008
5964,3.17022
5965,3.17036
5966,3.16982
5967,3.16929
5968,3.16943
5969,3.16957
5970,3.16971
5971,3.16985
5972,3.16999
5973,3.16946
5974,3.1696
5975,3.16974
5976,3.16921
5977,3.16934
5978,3.16948
5979,3.16895
5980,3.16909
5981,3.16923
5982,3.1687
5983,3.16884
5984,3.16831
5985,3.16845
5986,3.16859
5987,3.16873
5988,3.16887
5989,3.169
5990,3.16914
5991,3.16928
5992,3.16942
5993,3.16956
5994,3.1697
5995,3.16917
5996,3.16931
5997,3.16945
5998,3.16958
5999,3.16972
6000,3.16986
6001,3.16933
6002,3.16947
6003,3.16961
6004,3.16975
6005,3.16989
6006,3.17002
6007,3.17016
6008,3.16964
6009,3.16977
6010,3.16991
6011,3.17005
6012,3.17019
6013,3.17033
6014,3.17046
6015,3.1706
6016,3.17074
6017,3.17088
6018,3.17102
6019,3.17049
6020,3.17063
6021,3.17076
6022,3.1709
6023,3.17104
6024,3.17118
6025,3.17131
6026,3.17145
6027,3.17159
6028,3.17173
6029,3.17186
6030,3.172
6031,3.17214
6032,3.17228
6033,3.17241
6034,3.17255
6035,3.17203
6036,3.17216
6037,3.17164
6038,3.17111
6039,3.17125
6040,3.17072
6041,3.17086
6042,3.17034
6043,3.17047
6044,3.16995
6045,3.16942
6046,3.16956
6047,3.1697
6048,3.16984
6049,3.16997
6050,3.17011
6051,3.17025
6052,3.17039
6053,3.17052
6054,3.17066
6055,3.1708
6056,3.17093
6057,3.17107
6058,3.17121
6059,3.17134
6060,3.17148
6061,3.17162
6062,3.17175
6063,3.17123
6064,3.17137
6065,3.17084
6066,3.17098
6067,3.17112
6068,3.17125
6069,3.17139
6070,3.17153
6071,3.17166
6072,3.17114
6073,3.17128
6074,3.17141
6075,3.17155
6076,3.17169
6077,3.17182
6078,3.17196
6079,3.1721
6080,3.17223
6081,3.17171
6082,3.17185
6083,3.17133
6084,3.1708
6085,3.17094
6086,3.17108
6087,3.17056
6088,3.17069
6089,3.17083
6090,3.17096
6091,3.17044
6092,3.16992
6093,3.17006
6094,3.1702
6095,3.17033
6096,3.17047
6097,3.1706
6098,3.17074
6099,3.17088
6100,3.17101
6101,3.17115
6102,3.17128
6103,3.17076
6104,3.1709
6105,3.17104
6106,3.17117
6107,3.17065
6108,3.17079
6109,3.17092
6110,3.17106
6111,3.17119
6112,3.17133
6113,3.17147
6114,3.1716
6115,3.17174
6116,3.17187
6117,3.17201
6118,3.17214
6119,3.17228
6120,3.17241
6121,3.17255
6122,3.17203
6123,3.17217
6124,3.1723
6125,3.17244
6126,3.17257
6127,3.17271
6128,3.17284
6129,3.17298
6130,3.17311
6131,3.17325
6132,3.17338
6133,3.17352
6134,3.17365
6135,3.17379
6136,3.17327
6137,3.17275
6138,3.17223
6139,3.17237
6140,3.1725
6141,3.17264
6142,3.17212
6143,3.17226
6144,3.17239
6145,3.17253
6146,3.17266
6147,3.1728
6148,3.17228
6149,3.17241
6150,3.17255
6151,3.17268
6152,3.17282
6153,3.1723
6154,3.17244
6155,3.17257
6156,3.17271
6157,3.17284
6158,3.17297
6159,3.17246
6160,3.17259
6161,3.17273
6162,3.17286
6163,3.173
6164,3.17313
6165,3.17326
6166,3.1734
6167,3.17353
6168,3.17367
6169,3.1738
6170,3.17393
6171,3.17342
6172,3.17355
6173,3.17369
6174,3.17382
6175,3.17396
6176,3.17344
6177,3.17358
6178,3.17306
6179,3.1732
6180,3.17333
6181,3.17346
6182,3.1736
6183,3.17373
6184,3.17322
6185,3.1727
6186,3.17284
6187,3.17297
6188,3.1731
6189,3.17259
6190,3.17273
6191,3.17286
6192,3.17235
6193,3.17248
6194,3.17261
6195,3.17275
6196,3.17288
6197,3.17301
6198,3.17315
6199,3.17328
6200,3.17277
6201,3.17226
6202,3.17239
6203,3.17188
6204,3.17201
6205,3.17215
6206,3.17164
6207,3.17177
6208,3.17126
6209,3.17139
6210,3.17153
6211,3.17166
6212,3.17179
6213,3.17193
6214,3.17206
6215,3.17219
6216,3.17233
6217,3.17181
6218,3.1713
6219,3.17144
6220,3.17093
6221,3.17106
6222,3.17119
6223,3.17133
6224,3.17146
6225,3.17159
6226,3.17108
6227,3.17122
6228,3.17071
6229,3.17084
6230,3.17097
6231,3.17111
6232,3.17124
6233,3.17137
6234,3.17151
6235,3.171
6236,3.17113
6237,3.17126
6238,3.1714
6239,3.17153
6240,3.17166
6241,3.17179
6242,3.17193
6243,3.17206
6244,3.17219
6245,3.17233
6246,3.17246
6247,3.17259
6248,3.17272
6249,3.17286
6250,3.17299
6251,3.17312
6252,3.17325
6253,3.17338
6254,3.17288
6255,3.17301
6256,3.17314
6257,3.17327
6258,3.17341
6259,3.17354
6260,3.17303
6261,3.17316
6262,3.17266
6263,3.17279
6264,3.17292
6265,3.17305
6266,3.17255
6267,3.17268
6268,3.17281
6269,3.1723
6270,3.17244
6271,3.17193
6272,3.17206
6273,3.17219
6274,3.17233
6275,3.17246
6276,3.17259
6277,3.17208
6278,3.17222
6279,3.17235
6280,3.17248
6281,3.17261
6282,3.17274
6283,3.17287
6284,3.17301
6285,3.17314
6286,3.17327
6287,3.17276
6288,3.1729
6289,3.17303
6290,3.17316
6291,3.17329
6292,3.17342
6293,3.17355
6294,3.17305
6295,3.17318
6296,3.17331
6297,3.17344
6298,3.17357
6299,3.17371
6300,3.17384
6301,3.17397
6302,3.1741
6303,3.17423
6304,3.17436
6305,3.17449
6306,3.17462
6307,3.17475
6308,3.17489
6309,3.17438
6310,3.17451
6311,3.17464
6312,3.17414
6313,3.17427
6314,3.1744
6315,3.17453
6316,3.17466
6317,3.17479
6318,3.17492
6319,3.17506
6320,3.17519
6321,3.17532
6322,3.17481
6323,3.17494
6324,3.17444
6325,3.17394
6326,3.17407
6327,3.1742
6328,3.17433
6329,3.17383
6330,3.17396
6331,3.17346
6332,3.17359
6333,3.17372
6334,3.17385
6335,3.17398
6336,3.17411
6337,3.17424
6338,3.17437
6339,3.1745
6340,3.174
6341,3.17413
6342,3.17426
6343,3.17439
6344,3.17452
6345,3.17465
6346,3.17478
6347,3.17491
6348,3.17504
6349,3.17517
6350,3.17467
6351,3.1748
6352,3.17493
6353,3.17506
6354,3.17519
6355,3.17532
6356,3.17482
6357,3.17495
6358,3.17508
6359,3.17521
6360,3.17471
6361,3.17484
6362,3.17497
6363,3.1751
6364,3.17523
6365,3.17536
6366,3.17549
6367,3.17562
6368,3.17575
6369,3.17588
6370,3.17538
6371,3.17551
6372,3.17501
6373,3.17514
6374,3.17527
6375,3.1754
6376,3.17553
6377,3.17566
6378,3.17579
6379,3.17592
6380,3.17605
6381,3.17618
6382,3.1763
6383,3.17581
6384,3.17594
6385,3.17607
6386,3.17619
6387,3.17632
6388,3.17645
6389,3.17658
6390,3.17671
6391,3.17684
6392,3.17697
6393,3.1771
6394,3.17723
6395,3.17673
6396,3.17686
6397,3.17699
6398,3.17711
6399,3.17662
6400,3.17675
6401,3.17625
6402,3.17575
6403,3.17588
6404,3.17601
6405,3.17614
6406,3.17627
6407,3.1764
6408,3.17653
6409,3.17665
6410,3.17616
6411,3.17566
6412,3.17579
6413,3.17592
6414,3.17605
6415,3.17618
6416,3.17631
6417,3.17581
6418,3.17594
6419,3.17544
6420,3.17557
6421,3.1757
6422,3.17521
6423,3.17533
6424,3.17546
6425,3.17559
6426,3.1751
6427,3.17523
6428,3.17535
6429,3.17548
6430,3.17561
6431,3.17574
6432,3.17587
6433,3.176
6434,3.1755
6435,3.17563
6436,3.17576
6437,3.17526
6438,3.17477
6439,3.1749
6440,3.17503
6441,3.17516
6442,3.17466
6443,3.17479
6444,3.17492
6445,3.17505
6446,3.17517
6447,3.1753
6448,3.17543
6449,3.17556
6450,3.17569
6451,3.17581
6452,3.17594
6453,3.17607
6454,3.1762
6455,3.17632
6456,3.17645
6457,3.17658
6458,3.17671
6459,3.17683
6460,3.17634
6461,3.17647
6462,3.1766
6463,3.17673
6464,3.17623
6465,3.17636
6466,3.17587
6467,3.176
6468,3.17551
6469,3.17502
6470,3.17514
6471,3.17527
6472,3.1754
6473,3.17553
6474,3.17565
6475,3.17578
6476,3.17591
6477,3.17603
6478,3.17616
6479,3.17567
6480,3.1758
6481,3.17531
6482,3.17544
6483,3.17556
6484,3.17569
6485,3.17582
6486,3.17594
6487,3.17607
6488,3.1762
6489,3.17633
6490,3.17645
6491,3.17658
6492,3.17671
6493,3.17683
6494,3.17634
6495,3.17585
6496,3.17537
6497,3.17549
6498,3.17562
6499,3.17575
6500,3.17526
6501,3.17538
6502,3.1749
6503,3.17502
6504,3.17515
6505,3.17466
6506,3.17417
6507,3.1743
6508,3.17381
6509,3.17394
6510,3.17407
6511,3.17419
6512,3.17432
6513,3.17383
6514,3.17396
6515,3.17409
6516,3.1736
6517,3.17373
6518,3.17385
6519,3.17337
6520,3.17288
6521,3.17239
6522,3.17252
6523,3.17265
6524,3.17277
6525,3.1729
6526,3.17303
6527,3.17315
6528,3.17328
6529,3.17341
6530,3.17353
6531,3.17366
6532,3.17379
6533,3.17391
6534,3.17404
6535,3.17355
6536,3.17368
6537,3.17381
6538,3.17393
6539,3.17406
6540,3.17419
6541,3.1737
6542,3.17322
6543,3.17334
6544,3.17347
6545,3.17359
6546,3.17372
6547,3.17385
6548,3.17397
6549,3.1741
6550,3.17361
6551,3.17374
6552,3.17387
6553,3.17399
6554,3.17412
6555,3.17424
6556,3.17437
6557,3.17389
6558,3.1734
6559,3.17353
6560,3.17365
6561,3.17378
6562,3.17391
6563,3.17403
6564,3.17416
6565,3.17428
6566,3.17441
6567,3.17454
6568,3.17466
6569,3.17479
6570,3.17491
6571,3.17504
6572,3.17455
6573,3.17468
6574,3.17481
6575,3.17432
6576,3.17445
6577,3.17457
6578,3.1747
6579,3.17483
6580,3.17495
6581,3.17508
6582,3.17459
6583,3.17472
6584,3.17424
6585,3.17436
6586,3.17388
6587,3.1734
6588,3.17352
6589,3.17365
6590,3.17377
6591,3.1739
6592,3.17403
6593,3.17415
6594,3.17428
6595,3.1744
6596,3.17453
6597,3.17465
6598,3.17478
6599,3.1743
6600,3.17442
6601,3.17455
6602,3.17406
6603,3.17419
6604,3.17431
6605,3.17444
6606,3.17456
6607,3.17469
6608,3.17481
6609,3.17433
6610,3.17446
6611,3.17458
6612,3.1741
6613,3.17423
6614,3.17435
6615,3.17448
6616,3.1746
6617,3.17473
6618,3.17485
6619,3.17498
6620,3.1751
6621,3.17462
6622,3.17475
6623,3.17487
6624,3.175
6625,3.17452
6626,3.17464
6627,3.17477
6628,3.17489
6629,3.17441
6630,3.17454
6631,3.17466
6632,3.17479
6633,3.17431
6634,3.17443
6635,3.17456
6636,3.17468
6637,3.1748
6638,3.17493
6639,3.17505
6640,3.17518
6641,3.1753
6642,3.17543
6643,3.17555
6644,3.17567
6645,3.1758
6646,3.17532
6647,3.17484
6648,3.17497
6649,3.17509
6650,3.17521
6651,3.17534
6652,3.17546
6653,3.17559
6654,3.17511
6655,3.17523
6656,3.17536
6657,3.17548
6658,3.1756
6659,3.17573
6660,3.17585
6661,3.17598
6662,3.1761
6663,3.17562
6664,3.17515
6665,3.17527
6666,3.17539
6667,3.17552
6668,3.17564
6669,3.17576
6670,3.17589
6671,3.17601
6672,3.17614
6673,3.17626
6674,3.17638
6675,3.17651
6676,3.17663
6677,3.17675
6678,3.17628
6679,3.1764
6680,3.17592
6681,3.17605
6682,3.17557
6683,3.1757
6684,3.17522
6685,3.17534
6686,3.17547
6687,3.17559
6688,3.17571
6689,3.17584
6690,3.17596
6691,3.17608
6692,3.17621
6693,3.17633
6694,3.17645
6695,3.17658
6696,3.1761
6697,3.17622
6698,3.17635
6699,3.17647
6700,3.17659
6701,3.17672
6702,3.17684
6703,3.17696
6704,3.17708
6705,3.17721
6706,3.17673
6707,3.17686
6708,3.17698
6709,3.1771
6710,3.17663
6711,3.17675
6712,3.17628
6713,3.1764
6714,3.17652
6715,3.17665
6716,3.17677
6717,3.1763
6718,3.17642
6719,3.17654
6720,3.17666
6721,3.17679
6722,3.17631
6723,3.17644
6724,3.17656
6725,3.17668
6726,3.1768
6727,3.17693
6728,3.17705
6729,3.17717
6730,3.17729
6731,3.17741
6732,3.17754
6733,3.17766
6734,3.17778
6735,3.1779
6736,3.17803
6737,3.17815
6738,3.17827
6739,3.17839
6740,3.17851
6741,3.17864
6742,3.17876
6743,3.17888
6744,3.179
6745,3.17853
6746,3.17865
6747,3.17877
6748,3.1783
6749,3.17842
6750,3.17854
6751,3.17867
6752,3.17879
6753,3.17891
6754,3.17903
6755,3.17915
6756,3.17927
6757,3.1788
6758,3.17893
6759,3.17905
6760,3.17917
6761,3.17929
6762,3.17882
6763,3.17894
6764,3.17847
6765,3.17859
6766,3.17812
6767,3.17765
6768,3.17777
6769,3.1779
6770,3.17802
6771,3.17755
6772,3.17767
6773,3.17779
6774,3.17791
6775,3.17744
6776,3.17697
6777,3.1771
6778,3.17663
6779,3.17616
6780,3.17569
6781,3.17522
6782,3.17534
6783,3.17487
6784,3.17441
6785,3.17453
6786,3.17406
6787,3.17359
6788,3.17371
6789,3.17384
6790,3.17396
6791,3.17349
6792,3.17361
6793,3.17314
6794,3.17327
6795,3.17339
6796,3.17351
6797,3.17304
6798,3.17316
6799,3.1727
6800,3.17282
6801,3.17294
6802,3.17306
6803,3.17318
6804,3.17331
6805,3.17343
6806,3.17355
6807,3.17367
6808,3.17379
6809,3.17391
6810,3.17403
6811,3.17416
6812,3.17369
6813,3.17322
6814,3.17335
6815,3.17347
6816,3.17359
6817,3.17371
6818,3.17383
6819,3.17395
6820,3.17407
6821,3.17419
6822,3.17431
6823,3.17444
6824,3.17456
6825,3.17468
6826,3.1748
6827,3.17492
6828,3.17504
6829,3.17516
6830,3.17528
6831,3.1754
6832,3.17552
6833,3.17564
6834,3.17576
6835,3.17589
6836,3.17542
6837,3.17554
6838,3.17566
6839,3.1752
6840,3.17532
6841,3.17485
6842,3.17497
6843,3.1751
6844,3.17463
6845,3.17475
6846,3.17487
6847,3.17499
6848,3.17511
6849,3.17465
6850,3.17477
6851,3.17489
6852,3.17501
6853,3.17513
6854,3.17525
6855,3.17537
6856,3.17549
6857,3.17503
6858,3.17457
6859,3.17469
6860,3.17481
6861,3.17493
6862,3.17505
6863,3.17458
6864,3.1747
6865,3.17424
6866,3.17436
6867,3.1739
6868,3.17402
6869,3.17414
6870,3.17368
6871,3.1738
6872,3.17392
6873,3.17404
6874,3.17416
6875,3.1737
6876,3.17324
6877,3.17277
6878,3.1729
6879,3.17243
6880,3.17197
6881,3.17209
6882,3.17221
6883,3.17233
6884,3.17245
6885,3.17257
6886,3.17211
6887,3.17223
6888,3.17235
6889,3.17189
6890,3.17201
6891,3.17155
6892,3.17109
6893,3.17063
6894,3.17075
6895,3.17087
6896,3.17099
6897,3.17111
6898,3.17123
6899,3.17135
6900,3.17147
6901,3.17159
6902,3.17171
6903,3.17183
6904,3.17137
6905,3.17149
6906,3.17161
6907,3.17116
6908,3.17128
6909,3.1714
6910,3.17152
6911,3.17164
6912,3.17176
6913,3.17188
6914,3.17142
6915,3.17154
6916,3.17166
6917,3.1712
6918,3.17074
6919,3.17028
6920,3.16982
6921,3.16994
6922,3.17006
6923,3.17018
6924,3.1703
6925,3.17042
6926,3.17054
6927,3.17066
6928,3.17078
6929,3.1709
6930,3.17102
6931,3.17114
6932,3.17126
6933,3.17138
6934,3.1715
6935,3.17162
6936,3.17174
6937,3.17186
6938,3.17198
6939,3.17152
6940,3.17164
6941,3.17118
6942,3.1713
6943,3.17142
6944,3.17154
6945,3.17166
6946,3.1712
6947,3.17132
6948,3.17144
6949,3.17156
6950,3.17168
6951,3.17122
6952,3.17077
6953,3.17089
6954,3.17101
6955,3.17112
6956,3.17124
6957,3.17136
6958,3.17148
6959,3.1716
6960,3.17172
6961,3.17184
6962,3.17196
6963,3.17208
6964,3.1722
6965,3.17231
6966,3.17186
6967,3.17198
6968,3.1721
6969,3.17222
6970,3.17233
6971,3.17188
6972,3.172
6973,3.17212
6974,3.17224
6975,3.17235
6976,3.1719
6977,3.17202
6978,3.17214
6979,3.17226
6980,3.1718
6981,3.17135
6982,3.17147
6983,3.17101
6984,3.17113
6985,3.17125
6986,3.17137
6987,3.17149
6988,3.1716
6989,3.17172
6990,3.17184
6991,3.17196
6992,3.17208
6993,3.1722
6994,3.17232
6995,3.17243
6996,3.17255
6997,3.17267
6998,3.17279
6999,3.17291
7000,3.17302
7001,3.17257
7002,3.17269
7003,3.17224
7004,3.17178
7005,3.1719
7006,3.17202
7007,3.17214
7008,3.17226
7009,3.17237
7010,3.17249
7011,3.17261
7012,3.17216
7013,3.17228
7014,3.17239
7015,3.17251
7016,3.17263
7017,3.17275
7018,3.17287
7019,3.17298
7020,3.1731
7021,3.17322
7022,3.17334
7023,3.17345
7024,3.17357
7025,3.17369
7026,3.17381
7027,3.17393
7028,3.17347
7029,3.17359
7030,3.17314
7031,3.17326
7032,3.17338
7033,3.17292
7034,3.17304
7035,3.17316
7036,3.17328
7037,3.17283
7038,3.17294
7039,3.17306
7040,3.17261
7041,3.17273
7042,3.17284
7043,3.17239
7044,3.17251
7045,3.17263
7046,3.17275
7047,3.17286
7048,3.17298
7049,3.1731
7050,3.17322
7051,3.17333
7052,3.17345
7053,3.173
7054,3.17312
7055,3.17324
7056,3.17335
7057,3.17347
7058,3.17359
7059,3.1737
7060,3.17382
7061,3.17394
7062,3.17405
7063,3.17417
7064,3.17429
7065,3.17441
7066,3.17452
7067,3.17407
7068,3.17362
7069,3.17374
7070,3.17329
7071,3.17341
7072,3.17353
7073,3.17308
7074,3.17319
7075,3.17331
7076,3.17343
7077,3.17354
7078,3.17366
7079,3.17378
7080,3.17389
7081,3.17401
7082,3.17413
7083,3.17424
7084,3.17436
7085,3.17391
7086,3.17403
7087,3.17415
7088,3.17426
7089,3.17438
7090,3.17393
7091,3.17348
7092,3.1736
7093,3.17372
7094,3.17383
7095,3.17339
7096,3.1735
7097,3.17362
7098,3.17374
7099,3.17329
7100,3.17284
7101,3.17296
7102,3.17251
7103,3.17206
7104,3.17218
7105,3.1723
7106,3.17241
7107,3.17197
7108,3.17152
7109,3.17107
7110,3.17119
7111,3.17131
7112,3.17142
7113,3.17154
7114,3.17166
7115,3.17177
7116,3.17133
7117,3.17088
7118,3.171
7119,3.17112
7120,3.17123
7121,3.17135
7122,3.1709
7123,3.17046
7124,3.17057
7125,3.17069
7126,3.17081
7127,3.17092
7128,3.17104
7129,3.17116
7130,3.17127
7131,3.17139
7132,3.1715
7133,3.17162
7134,3.17174
